,Unnamed: 0_x,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,Unnamed: 0.1,retweet_count,Unnamed: 0_y,picture_url,img_num,1st_picture_prediction_(p1),p1_%_confidence,p1_dog:True/False,2nd_picture_prediction_(p2),p2_%_confidence,p2_dog:True/False,3rd_picture_prediction_(p3),p3_%_confidence,p3_dog:True/False
1025,1889,674774481756377088,nan,nan,2015-12-10 02:15:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,nan,nan,,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11,10,Superpup,pupper,1991-05-20 21:21:21.756377088,501,456,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1,Chihuahua,0.407016,True,French_bulldog,0.30997800000000003,True,Siamese_cat,0.227677,False
1026,1890,674767892831932416,nan,nan,2015-12-10 01:49:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,nan,nan,,https://twitter.com/dog_rates/status/674767892831932416/photo/1,12,10,nnnann,nan,1991-05-20 19:31:32.831932416,837,455,https://pbs.twimg.com/media/CV1B0WkWwAEBKVx.jpg,1,Shower_curtain,0.238855,False,Sarong,0.09241410000000001,False,kimono,0.0564125,False
1027,1891,674764817387900928,nan,nan,2015-12-10 01:37:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,nan,nan,,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1",10,10,nnnann,nan,1991-05-20 18:40:17.387900928,251,454,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2,Samoyed,0.634695,True,Arctic_fox,0.30985300000000005,False,kuvasz,0.019641,True
1028,1893,674752233200820224,nan,nan,2015-12-10 00:47:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,nan,nan,,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1",12,10,nnnann,nan,1991-05-20 15:10:33.200820224,487,452,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2,Vizsla,0.665516,True,Redbone,0.17336600000000002,True,basset,0.134783,True
1029,1894,674743008475090944,nan,nan,2015-12-10 00:10:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,nan,nan,,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,10,Sophie,nan,1991-05-20 12:36:48.475090944,582,451,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1,Bernese_mountain_dog,0.583054,True,Shetland_sheepdog,0.0659904,True,Greater_Swiss_Mountain_dog,0.0652362,True
1030,1896,674739953134403584,nan,nan,2015-12-09 23:58:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",nan,nan,,https://twitter.com/dog_rates/status/674739953134403584/photo/1,11,10,nnnann,nan,1991-05-20 11:45:53.134403584,417,450,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1,Dandie_dinmont,0.17591500000000002,True,Black-footed_ferret,0.0965343,False,toy_poodle,0.0641447,True
1031,1897,674737130913071104,nan,nan,2015-12-09 23:47:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,nan,nan,,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,10,Rufio,pupper,1991-05-20 10:58:50.913071104,96,449,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1,Pomeranian,0.9485370000000001,True,Schipperke,0.014309899999999999,True,Chihuahua,0.00812024,True
1032,1898,674690135443775488,nan,nan,2015-12-09 20:40:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,nan,nan,,https://twitter.com/dog_rates/status/674690135443775488/photo/1,3,10,Pnnantrick,nan,1991-05-19 21:55:35.443775488,491,448,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1,Tick,0.242538,False,Nail,0.212589,False,screw,0.17283800000000002,False
1033,1899,674670581682434048,nan,nan,2015-12-09 19:22:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,nan,nan,,https://twitter.com/dog_rates/status/674670581682434048/photo/1,9,10,Jeb,nan,1991-05-19 16:29:41.682434048,688,447,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1,Malamute,0.180079,True,Eskimo_dog,0.178033,True,Siberian_husky,0.07796610000000001,True
1034,1900,674664755118911488,nan,nan,2015-12-09 18:59:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,nan,nan,,https://twitter.com/dog_rates/status/674664755118911488/photo/1,10,10,Rodmnnann,nan,1991-05-19 14:52:35.118911488,267,446,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1,African_crocodile,0.330625,False,American_alligator,0.0753557,False,mink,0.0574807,False
1035,1901,674646392044941312,nan,nan,2015-12-09 17:46:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,nan,nan,,https://twitter.com/dog_rates/status/674646392044941312/photo/1,5,10,nnnann,nan,1991-05-19 09:46:32.044941312,526,445,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1,Flat-coated_retriever,0.837448,True,Groenendael,0.0861665,True,Labrador_retriever,0.016052200000000003,True
1036,1902,674644256330530816,nan,nan,2015-12-09 17:38:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,nan,nan,,https://twitter.com/dog_rates/status/674644256330530816/photo/1,11,10,nnnann,nan,1991-05-19 09:10:56.330530816,284,444,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1,Soccer_ball,0.398102,False,Basset,0.335692,True,cocker_spaniel,0.0729408,True
1037,1906,674468880899788800,nan,nan,2015-12-09 06:01:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,nan,nan,,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13,10,Louis,nan,1991-05-17 08:28:00.899788800,2166,441,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2,Chow,0.52623,True,Pomeranian,0.283647,True,toy_poodle,0.0676654,True
1038,1907,674447403907457024,nan,nan,2015-12-09 04:36:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,nan,nan,,https://twitter.com/dog_rates/status/674447403907457024/photo/1,10,10,nnnann,pupper,1991-05-17 02:30:03.907457024,374,440,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1,Brabancon_griffon,0.409909,True,Malinois,0.24464899999999998,True,bull_mastiff,0.07481950000000001,True
1039,1908,674436901579923456,nan,nan,2015-12-09 03:54:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,nan,nan,,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,10,Bnnaniley,nan,1991-05-16 23:35:01.579923456,414,439,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1,Acorn_squash,0.375392,False,Shih-tzu,0.10541600000000001,True,Lhasa,0.0728323,True
1040,1909,674422304705744896,nan,nan,2015-12-09 02:56:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,nan,nan,,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,10,nnanvnnan,nan,1991-05-16 19:31:44.705744896,559,438,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1,Golden_retriever,0.9644969999999999,True,Labrador_retriever,0.00900618,True,tennis_ball,0.00713883,False
1041,1910,674416750885273600,nan,nan,2015-12-09 02:34:18 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,nan,nan,,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,10,Jonnnanh,nan,1991-05-16 17:59:10.885273600,147,437,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1,Chihuahua,0.28720100000000004,True,Boston_bull,0.25092,True,whippet,0.141012,True
1042,1911,674410619106390016,nan,nan,2015-12-09 02:09:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,nan,nan,,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,10,Lenny,nan,1991-05-16 16:16:59.106390016,485,436,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1,Brown_bear,0.698207,False,Sea_lion,0.0464745,False,beagle,0.0194268,True
1043,1912,674394782723014656,nan,nan,2015-12-09 01:07:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,nan,nan,,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,10,Gnnanry,nan,1991-05-16 11:53:02.723014656,603,435,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1,Toilet_tissue,0.134983,False,Mosquito_net,0.133247,False,Lakeland_terrier,0.109099,True
1044,1917,674291837063053312,nan,nan,2015-12-08 18:17:56 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,nan,nan,,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,10,Kenny,nan,1991-05-15 07:17:17.063053312,6184,432,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1,Cardigan,0.611525,True,Pembroke,0.368566,True,Chihuahua,0.00332957,True
1045,1918,674271431610523648,nan,nan,2015-12-08 16:56:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",nan,nan,,https://twitter.com/dog_rates/status/674271431610523648/photo/1,10,10,nnnann,nan,1991-05-15 01:37:11.610523648,764,431,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1,German_shepherd,0.9914540000000001,True,Malinois,0.00415023,True,bloodhound,0.00301913,True
1046,1921,674262580978937856,nan,nan,2015-12-08 16:21:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,nan,nan,,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,10,Gus,pupper,1991-05-14 23:09:40.978937856,479,428,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1,Greater_swiss_mountain_dog,0.519428,True,Boxer,0.1215,True,Staffordshire_bullterrier,0.114498,True
1047,1922,674255168825880576,nan,nan,2015-12-08 15:52:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,nan,nan,,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,Bobbnnany,nan,1991-05-14 21:06:08.825880576,586,427,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1,Eskimo_dog,0.615741,True,Siberian_husky,0.199544,True,malamute,0.179107,True
1048,1923,674082852460433408,nan,nan,2015-12-08 04:27:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,nan,nan,,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,10,nnnann,nan,1991-05-12 21:14:12.460433408,179,426,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1,Pomeranian,0.666957,True,Shetland_sheepdog,0.028019400000000003,True,ski_mask,0.0206827,False
1049,1924,674075285688614912,nan,nan,2015-12-08 03:57:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,nan,nan,,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,Mitch,nan,1991-05-12 19:08:05.688614912,301,425,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1,Airedale,0.305392,True,Kerry_blue_terrier,0.250014,True,Lakeland_terrier,0.188668,True
1050,1926,674053186244734976,nan,nan,2015-12-08 02:29:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",nan,nan,,https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,Stnnannley,nan,1991-05-12 12:59:46.244734976,1364,423,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1,Cardigan,0.984725,True,Pembroke,0.00873039,True,kelpie,0.00219477,True
1051,1927,674051556661161984,nan,nan,2015-12-08 02:23:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,nan,nan,,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,Lucy,nan,1991-05-12 12:32:36.661161984,504,422,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1,Shih-tzu,0.179777,True,Badger,0.16058,False,three-toed_sloth,0.132154,False
1052,1929,674042553264685056,nan,nan,2015-12-08 01:47:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,nan,nan,,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,10,nnnann,nan,1991-05-12 10:02:33.264685056,134,420,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1,Toy_poodle,0.927975,True,Miniature_poodle,0.06894639999999999,True,standard_poodle,0.00131575,True
1053,1932,674024893172875264,nan,nan,2015-12-08 00:37:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,nan,nan,,https://twitter.com/dog_rates/status/674024893172875264/photo/1,10,10,nnnann,nan,1991-05-12 05:08:13.172875264,1288,417,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1,Pomeranian,0.6485,True,Pekinese,0.339835,True,Persian_cat,0.00644846,False
1054,1933,674019345211760640,nan,nan,2015-12-08 00:15:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,nan,nan,,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,10,nnancro,nan,1991-05-12 03:35:45.211760640,313,416,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1,Collie,0.992732,True,Borzoi,0.0050428999999999995,True,Shetland_sheepdog,0.00172478,True
1055,1934,674014384960745472,nan,nan,2015-12-07 23:55:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,nan,nan,,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,10,nnaniden,nan,1991-05-12 02:13:04.960745472,678,415,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1,Pembroke,0.74232,True,Cardigan,0.08493710000000003,True,Eskimo_dog,0.06832089999999999,True
1056,1937,673919437611909120,nan,nan,2015-12-07 17:38:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,nan,nan,,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11,10,Obie,pupper,1991-05-10 23:50:37.611909120,383,412,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1,Jack-o'-lantern,0.172079,False,Schipperke,0.11598399999999999,True,miniature_pinscher,0.052175,True
1057,1938,673906403526995968,nan,nan,2015-12-07 16:46:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,nan,nan,,https://twitter.com/dog_rates/status/673906403526995968/photo/1,3,10,nnnann,nan,1991-05-10 20:13:23.526995968,1693,411,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,1,Toilet_seat,0.683319,False,Soft-coated_wheaten_terrier,0.0489277,True,Siberian_husky,0.030386,True
1058,1941,673715861853720576,nan,nan,2015-12-07 04:09:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,nan,nan,,https://twitter.com/dog_rates/status/673715861853720576/photo/1,4,10,nnnann,nan,1991-05-08 15:17:41.853720576,2185,409,https://pbs.twimg.com/media/CVmE_fAWIAAlDhU.jpg,1,Suit,0.404115,False,Bow_tie,0.294683,False,Windsor_tie,0.13270099999999999,False
1059,1944,673708611235921920,nan,nan,2015-12-07 03:40:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,nan,nan,,https://twitter.com/dog_rates/status/673708611235921920/photo/1,12,10,Riley,nan,1991-05-08 13:16:51.235921920,300,406,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1,Golden_retriever,0.936333,True,Cocker_spaniel,0.0242109,True,Labrador_retriever,0.00943485,True
1060,1945,673707060090052608,nan,nan,2015-12-07 03:34:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,nan,nan,,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10,10,Rnnanymond,pupper,1991-05-08 12:51:00.090052608,406,405,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1,German_short-haired_pointer,0.9357709999999999,True,Kelpie,0.022561,True,Labrador_retriever,0.00884665,True
1061,1947,673700254269775872,nan,nan,2015-12-07 03:07:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,nan,nan,,https://twitter.com/dog_rates/status/673700254269775872/photo/1,3,10,nnnann,nan,1991-05-08 10:57:34.269775872,596,403,https://pbs.twimg.com/media/CVl2ydUWsAA1jD6.jpg,1,Water_bottle,0.614536,False,Ashcan,0.0509114,False,bucket,0.037431900000000004,False
1062,1948,673697980713705472,nan,nan,2015-12-07 02:58:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,nan,nan,,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8,10,Pickles,pupper,1991-05-08 10:19:40.713705472,2049,402,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1,Porcupine,0.151876,False,Hen,0.11137999999999999,False,doormat,0.0589337,False
1063,1951,673686845050527744,nan,nan,2015-12-07 02:13:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,nan,nan,,https://twitter.com/dog_rates/status/673686845050527744/photo/1,11,10,George,nan,1991-05-08 07:14:05.050527744,456,399,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1,Pekinese,0.18590299999999998,True,Guinea_pig,0.172951,False,pug,0.166183,True
1064,1952,673680198160809984,nan,nan,2015-12-07 01:47:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,nan,nan,,https://twitter.com/dog_rates/status/673680198160809984/photo/1,13,10,Shnuggles,nan,1991-05-08 05:23:18.160809984,486,398,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1,Samoyed,0.9898530000000001,True,Arctic_fox,0.00334375,False,chow,0.00280172,True
1065,1953,673662677122719744,nan,nan,2015-12-07 00:37:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,nan,nan,,https://twitter.com/dog_rates/status/673662677122719744/photo/1,12,10,Kendnnanll,nan,1991-05-08 00:31:17.122719744,377,397,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1,Labrador_retriever,0.95767,True,Beagle,0.0124127,True,golden_retriever,0.00568913,True
1066,1955,673636718965334016,nan,nan,2015-12-06 22:54:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,nan,nan,,https://twitter.com/dog_rates/status/673636718965334016/photo/1,10,10,nnnann,nan,1991-05-07 17:18:38.965334016,380,395,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,1,Wombat,0.880257,False,Corn,0.0194207,False,pug,0.019044299999999997,True
1067,1957,673583129559498752,nan,nan,2015-12-06 19:21:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,nan,nan,,https://twitter.com/dog_rates/status/673583129559498752/photo/1,11,10,Snnanndy,nan,1991-05-07 02:25:29.559498752,385,393,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1,Arctic_fox,0.153271,False,Golden_retriever,0.113946,True,borzoi,0.11071800000000001,True
1068,1959,673576835670777856,nan,nan,2015-12-06 18:56:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,nan,nan,,https://twitter.com/dog_rates/status/673576835670777856/photo/1,7,10,nnnann,nan,1991-05-07 00:40:35.670777856,585,391,https://pbs.twimg.com/media/CVkGjsxU8AA5OYX.jpg,1,Teddy,0.25521,False,Christmas_stocking,0.0982852,False,pajama,0.07273510000000001,False
1069,1960,673363615379013632,nan,nan,2015-12-06 04:49:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,nan,nan,,https://twitter.com/dog_rates/status/673363615379013632/photo/1,11,10,nnnann,pupper,1991-05-04 13:26:55.379013632,321,390,https://pbs.twimg.com/media/CVhEoq4WcAE8pBm.jpg,1,Ox,0.193431,False,Warthog,0.12382699999999999,False,bison,0.111177,False
1070,1961,673359818736984064,nan,nan,2015-12-06 04:34:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,nan,nan,,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10,Steve,nan,1991-05-04 12:23:38.736984064,699,389,https://pbs.twimg.com/media/CVhBLohWEAAXtYl.jpg,1,English_setter,0.6965680000000001,True,Brittany_spaniel,0.104046,True,Ibizan_hound,0.034832499999999995,True
1071,1963,673352124999274496,nan,nan,2015-12-06 04:03:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,nan,nan,,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,nnnann,nan,1991-05-04 10:15:24.999274496,562,387,https://pbs.twimg.com/media/CVg6L2hWIAAYuEb.jpg,1,Golden_retriever,0.672808,True,Labrador_retriever,0.275885,True,kuvasz,0.022255,True
